timestamp,pose_id,q0,qx,qy,qz,tx,ty,tz,error,x,y,z,u,v,w
1773040345.1990094,1,0.30819788575172424,-0.6482146978378296,-0.0001528212014818564,-0.6962985992431641,-153.07640075683594,-482.5815124511719,-1708.3131103515625,0.19424228370189667,450.00836,-400.01746,350.01505,104.98784,-69.99186,50.015392
1773040345.2163467,1,0.30782148241996765,-0.6486798524856567,-0.0004735291877295822,-0.6960316896438599,-153.08282470703125,-482.61187744140625,-1708.3011474609375,0.1957491636276245,450.0083,-400.01755,350.0151,104.98781,-69.99189,50.015408
1773040345.2286406,1,0.30786076188087463,-0.648612916469574,-0.00043489038944244385,-0.6960767507553101,-153.08590698242188,-482.60211181640625,-1708.2784423828125,0.19673161208629608,450.0083,-400.0175,350.01508,104.9878,-69.991905,50.01541
1773040345.2554793,1,0.3079383075237274,-0.6481493711471558,-0.00053635478252545,-0.6964740753173828,-153.0836944580078,-482.59820556640625,-1708.3414306640625,0.2077668309211731,450.00827,-400.01773,350.01523,104.98773,-69.99197,50.01541
1773040345.2667685,1,0.30795836448669434,-0.6477272510528564,-0.0006010008510202169,-0.6968576908111572,-153.07003784179688,-482.5936279296875,-1708.400634765625,0.2287757843732834,450.0082,-400.0176,350.01498,104.98781,-69.992,50.015347
1773040345.2759087,1,0.3080310821533203,-0.6478883624076843,-0.000537055020686239,-0.6966758370399475,-153.07321166992188,-482.5963134765625,-1708.3792724609375,0.21428664028644562,450.00815,-400.01773,350.01514,104.987755,-69.99199,50.015373
1773040345.2884579,1,0.307930588722229,-0.6478630900382996,-0.0007097230991348624,-0.6967436075210571,-153.06695556640625,-482.5867614746094,-1708.3499755859375,0.2238083779811859,450.0082,-400.01773,350.01508,104.98776,-69.99204,50.015358
1773040345.3003225,1,0.3080267906188965,-0.6480053067207336,-0.0005471917684189975,-0.6965689659118652,-153.07110595703125,-482.58892822265625,-1708.3487548828125,0.22448723018169403,450.00818,-400.0177,350.01517,104.98772,-69.99206,50.015396
1773040345.316474,1,0.3078696131706238,-0.6483328938484192,-0.0005772825097665191,-0.6963335275650024,-153.0827178955078,-482.5973815917969,-1708.3204345703125,0.2054523527622223,450.00815,-400.01776,350.0152,104.9877,-69.9921,50.015377
1773040345.3279521,1,0.30811601877212524,-0.6482979655265808,-0.0002710324479267001,-0.6962572336196899,-153.07827758789062,-482.5823059082031,-1708.3033447265625,0.19915418326854706,450.00824,-400.01785,350.01535,104.98765,-69.99213,50.0154
1773040355.721711,2,0.08359480649232864,-0.6974602937698364,-0.08107214421033859,-0.7070985436439514,-216.17706298828125,-412.4818115234375,-1553.7408447265625,0.18502861261367798,600.01086,-349.98724,399.9835,95.00224,-59.99978,85.00029
1773040355.7340643,2,0.08320337533950806,-0.6972129940986633,-0.08163411170244217,-0.7073239088058472,-216.17601013183594,-412.4845886230469,-1553.7598876953125,0.2108074128627777,600.0109,-349.98727,399.98358,95.00222,-59.999775,85.00031
1773040355.7472742,2,0.08337053656578064,-0.696976900100708,-0.0814366564154625,-0.7075595855712891,-216.18138122558594,-412.4833984375,-1553.8101806640625,0.21768391132354736,600.0109,-349.98727,399.98358,95.00222,-59.999786,85.000305
