timestamp,pose_id,q0,qx,qy,qz,tx,ty,tz,error,x,y,z,u,v,w
1773713009.0836873,3,0.5146809220314026,-0.5316615700721741,-0.457070529460907,-0.4934835433959961,-32.134246826171875,35.115135192871094,-2004.798583984375,0.15892691910266876,577.7851,-110.16344,430.81357,85.130165,-174.5606,73.398735
1773713024.0204377,4,0.7536129951477051,-0.22705096006393433,-0.574813187122345,-0.22384171187877655,-30.885719299316406,42.244834899902344,-1998.243408203125,0.1581849306821823,585.0175,-106.188126,428.47214,70.230095,132.05171,54.521862
1773713024.034635,4,0.7535980343818665,-0.22710540890693665,-0.5748392939567566,-0.2237698882818222,-30.89130401611328,42.244930267333984,-1998.2144775390625,0.15830111503601074,585.0175,-106.18823,428.47214,70.230095,132.0517,54.521843
1773713024.0489824,4,0.7536476254463196,-0.22711017727851868,-0.5747691988945007,-0.22377806901931763,-30.914226531982422,42.246192932128906,-1998.211181640625,0.16993124783039093,585.0175,-106.18825,428.47217,70.23009,132.05168,54.52183
1773713024.0919793,4,0.7536356449127197,-0.22720129787921906,-0.5747759342193604,-0.22370849549770355,-30.917762756347656,42.25018310546875,-1998.2119140625,0.16251632571220398,585.0175,-106.18841,428.47235,70.2301,132.05167,54.521805
1773713024.1047947,4,0.753681480884552,-0.22722384333610535,-0.5747374296188354,-0.22363008558750153,-30.907630920410156,42.25487518310547,-1998.218017578125,0.16578270494937897,585.0176,-106.18829,428.4724,70.23012,132.05167,54.52184
1773713024.1180367,4,0.7534613013267517,-0.22703205049037933,-0.5750114917755127,-0.22386234998703003,-30.892627716064453,42.25387191772461,-1998.1898193359375,0.16479365527629852,585.0175,-106.18841,428.47238,70.23012,132.05167,54.52182
1773713024.13296,4,0.7535953521728516,-0.22710156440734863,-0.5748472213745117,-0.2237624078989029,-30.891876220703125,42.253700256347656,-1998.2159423828125,0.1627759486436844,585.0175,-106.18841,428.47238,70.23012,132.05167,54.52182
1773713024.1472373,4,0.7536096572875977,-0.22718624770641327,-0.5748159885406494,-0.2237084060907364,-30.90009307861328,42.25160217285156,-1998.2100830078125,0.1623278558254242,585.0176,-106.188446,428.4725,70.23013,132.05165,54.52182
1773713024.1650949,4,0.7535913586616516,-0.22700411081314087,-0.574845552444458,-0.22387909889221191,-30.907718658447266,42.250335693359375,-1998.218994140625,0.16143159568309784,585.0176,-106.18846,428.47266,70.23014,132.05162,54.52181
1773713024.1826317,4,0.7536769509315491,-0.22733961045742035,-0.5747323036193848,-0.22354073822498322,-30.924827575683594,42.240413665771484,-1998.200927734375,0.159908726811409,585.0175,-106.18857,428.47256,70.230125,132.05164,54.521793
1773713049.2234192,5,0.12338598817586899,0.7929753661155701,-0.142362579703331,0.5793952345848083,-27.597484588623047,41.565399169921875,-1999.43994140625,0.13984976708889008,584.87616,-104.44607,423.09204,124.66,-60.407383,38.121605
1773713049.2427416,5,0.12337083369493484,0.792945921421051,-0.14236848056316376,0.5794373154640198,-27.586450576782227,41.56291198730469,-1999.44287109375,0.13898049294948578,584.87616,-104.44606,423.09207,124.65998,-60.40739,38.121624
1773713049.2622695,5,0.12333736568689346,0.7927799224853516,-0.1424378901720047,0.5796545147895813,-27.587383270263672,41.561195373535156,-1999.4603271484375,0.1369953453540802,584.87616,-104.44607,423.09204,124.66,-60.407383,38.121605
1773713049.2791393,5,0.12332634627819061,0.792807400226593,-0.14244800806045532,0.5796167850494385,-27.593090057373047,41.559722900390625,-1999.4716796875,0.13512350618839264,584.87616,-104.44605,423.0921,124.65994,-60.407387,38.121662
1773713049.2909558,5,0.12336935847997665,0.7927426695823669,-0.14239762723445892,0.5797085165977478,-27.60774040222168,41.55608367919922,-1999.459716796875,0.13298450410366058,584.87616,-104.446075,423.09213,124.65995,-60.407394,38.121647
1773713049.304715,5,0.12321699410676956,0.7930086255073547,-0.14253097772598267,0.5793443322181702,-27.602432250976562,41.552494049072266,-1999.4219970703125,0.13451676070690155,584.87616,-104.4462,423.092,124.65996,-60.40738,38.12163
1773713049.3179085,5,0.12341073900461197,0.7928833365440369,-0.1423521786928177,0.5795184373855591,-27.60420799255371,41.55335235595703,-1999.44775390625,0.13854244351387024,584.8762,-104.44624,423.09225,124.65993,-60.407394,38.12165
1773713049.3315063,5,0.12333565205335617,0.7930336594581604,-0.1423918753862381,0.5793190002441406,-27.592588424682617,41.551944732666016,-1999.4234619140625,0.13637316226959229,584.87616,-104.44634,423.09213,124.659935,-60.407413,38.12163
1773713049.342876,5,0.12338919937610626,0.7929269671440125,-0.1423453539609909,0.5794650316238403,-27.595504760742188,41.55266189575195,-1999.4315185546875,0.13483810424804688,584.8762,-104.44622,423.0921,124.65992,-60.407402,38.12166
1773713049.3526108,5,0.1233748346567154,0.7928818464279175,-0.14237378537654877,0.5795228481292725,-27.591751098632812,41.55531692504883,-1999.446533203125,0.13958735764026642,584.8762,-104.44624,423.09222,124.659935,-60.407406,38.121635
1773713070.9379497,6,0.6594711542129517,-0.4523111879825592,-0.40843287110328674,-0.44010797142982483,-71.88905334472656,41.49041748046875,-1974.609130859375,0.2000749409198761,607.4039,-112.4742,470.3918,74.17813,173.72432,60.07964
1773713070.953278,6,0.6593634486198425,-0.4525558352470398,-0.4085693657398224,-0.4398910105228424,-71.88491821289062,41.47880172729492,-1974.574951171875,0.2018882781267166,607.4037,-112.475044,470.39185,74.17816,173.72433,60.079563
1773713070.966362,6,0.6595231294631958,-0.45232850313186646,-0.4083579182624817,-0.44008180499076843,-71.88928985595703,41.4916877746582,-1974.630126953125,0.20113158226013184,607.40356,-112.47578,470.3919,74.17819,173.72437,60.079502
1773713070.9834774,6,0.6595779061317444,-0.4526684284210205,-0.408344566822052,-0.4396624267101288,-71.88768005371094,41.48066711425781,-1974.5933837890625,0.19451776146888733,607.4035,-112.476425,470.3921,74.17824,173.72435,60.079433
1773713070.9939408,6,0.6593287587165833,-0.45244914293289185,-0.4085993766784668,-0.4400249123573303,-71.88855743408203,41.4781379699707,-1974.574462890625,0.20399466156959534,607.40344,-112.47678,470.39194,74.178246,173.72438,60.079403
1773713071.0088344,6,0.659490168094635,-0.45229607820510864,-0.40843501687049866,-0.4400930106639862,-71.88699340820312,41.4852294921875,-1974.61279296875,0.20428268611431122,607.4034,-112.47744,470.39212,74.1783,173.72438,60.07934
1773713071.023532,6,0.6594489216804504,-0.45260968804359436,-0.40845468640327454,-0.4398139417171478,-71.89132690429688,41.474857330322266,-1974.57568359375,0.20270997285842896,607.4034,-112.47782,470.39215,74.17833,173.72438,60.07931
1773713071.0395577,6,0.6594899296760559,-0.4524432122707367,-0.4084196984767914,-0.4399562478065491,-71.88604736328125,41.47966003417969,-1974.5909423828125,0.2014569640159607,607.4033,-112.47844,470.3923,74.17837,173.7244,60.079258
